feature_id,region_id,cluster_id,color,centroid_lat,centroid_lon,area_degrees_sq,geometry_json,rag_text
855,8a2a8ac61907fff,-1,#808080,37.21676708278816,-80.41824855345668,1.4283888554957128e-06,"{""coordinates"":[[[-80.41806970109727,37.217386231502616],[-80.41889354883939,37.21719640789903],[-80.41907238996129,37.216577257586565],[-80.41842740154797,37.21614793494786],[-80.4176035695766,37.21633775201339],[-80.41742471024799,37.21695689825553],[-80.41806970109727,37.217386231502616]]],""type"":""Polygon""}","H3 region 8a2a8ac61907fff is feature 855. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.216767, longitude -80.418249. Its display color is #808080."
914,8a2a8ac64657fff,-1,#808080,37.235698995786684,-80.43893419766033,1.4293187496188786e-06,"{""coordinates"":[[[-80.43875554405365,37.236318347414354],[-80.43957961973979,37.2361283217039],[-80.43975826210193,37.23550896848221],[-80.43911284700442,37.23507964503445],[-80.43828878709245,37.23526966419788],[-80.43811012650399,37.23588901335596],[-80.43875554405365,37.236318347414354]]],""type"":""Polygon""}","H3 region 8a2a8ac64657fff is feature 914. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.235699, longitude -80.438934. Its display color is #808080."
1043,8a2a8ac604d7fff,-1,#808080,37.22403675323576,-80.45690946687218,1.4286904484130252e-06,"{""coordinates"":[[[-80.45673109027508,37.2246560179896],[-80.45755488307437,37.22446590648503],[-80.4577332484339,37.223846640141964],[-80.45708783921647,37.22341748935942],[-80.45626406217598,37.22360759431257],[-80.45608567859432,37.22422685659957],[-80.45673109027508,37.2246560179896]]],""type"":""Polygon""}","H3 region 8a2a8ac604d7fff is feature 1043. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.224037, longitude -80.456909. Its display color is #808080."
1231,8a2a8ac64117fff,-1,#808080,37.2463694259069,-80.43277812344775,1.4298750766685367e-06,"{""coordinates"":[[[-80.4325993501722,37.24698886971555],[-80.43342363697367,37.246798852099126],[-80.43360239899916,37.246179406694466],[-80.43295689245618,37.245749982972725],[-80.43213262143853,37.245939994042836],[-80.43195384118022,37.246559435380874],[-80.4325993501722,37.24698886971555]]],""type"":""Polygon""}","H3 region 8a2a8ac64117fff is feature 1231. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.246369, longitude -80.432778. Its display color is #808080."
1236,8a2a8ac65337fff,-1,#808080,37.223478514949946,-80.41169493144031,1.4287433944660956e-06,"{""coordinates"":[[[-80.41151596895038,37.22409771832922],[-80.4123399618035,37.22390791818383],[-80.41251891305224,37.22328871320466],[-80.41187388965811,37.222859312444],[-80.41104991258297,37.22304910605265],[-80.41087094312417,37.22366830695859],[-80.41151596895038,37.22409771832922]]],""type"":""Polygon""}","H3 region 8a2a8ac65337fff is feature 1236. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.223479, longitude -80.411695. Its display color is #808080."
1421,8a2a8ad59a9ffff,-1,#808080,37.257006585537845,-80.44433018119409,1.4303978641863703e-06,"{""coordinates"":[[[-80.44415151876267,37.25762614318245],[-80.44497593401066,37.25743601243923],[-80.44515458518802,37.25681645320084],[-80.44450883936142,37.25638702876843],[-80.44368443989923,37.25657715296031],[-80.44350577047801,37.25719670813583],[-80.44415151876267,37.25762614318245]]],""type"":""Polygon""}","H3 region 8a2a8ad59a9ffff is feature 1421. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.257007, longitude -80.444330. Its display color is #808080."
1425,8a2a8ac6130ffff,-1,#808080,37.20271794742804,-80.42153730513984,1.4276655068926687e-06,"{""coordinates"":[[[-80.42135854767014,37.20333696867019],[-80.4221821399945,37.203147167415175],[-80.42236088623353,37.20252814457645],[-80.4217160583453,37.20209892706081],[-80.42089248178107,37.20228872177842],[-80.42071371734512,37.202907740548945],[-80.42135854767014,37.20333696867019]]],""type"":""Polygon""}","H3 region 8a2a8ac6130ffff is feature 1425. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.202718, longitude -80.421537. Its display color is #808080."
1428,8a2a8a8928effff,-1,#808080,37.21350163139491,-80.39227724046002,1.4282684454647891e-06,"{""coordinates"":[[[-80.39209806261726,37.21412071715252],[-80.39292197462656,37.213931081787685],[-80.39310114123114,37.213311994426064],[-80.39245641402412,37.21288254650915],[-80.39163251779463,37.21307217534472],[-80.39145333299253,37.213691258626355],[-80.39209806261726,37.21412071715252]]],""type"":""Polygon""}","H3 region 8a2a8a8928effff is feature 1428. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.213502, longitude -80.392277. Its display color is #808080."
1455,8a2a8ad4a4d7fff,-1,#808080,37.26138591159177,-80.43537061806667,1.4306378896055176e-06,"{""coordinates"":[[[-80.43519182278753,37.26200549905252],[-80.43601635457749,37.26181541573507],[-80.43619513859976,37.26119582667821],[-80.43554940907711,37.26076632500525],[-80.43472489307972,37.26095640177371],[-80.43454609081257,37.26157598676402],[-80.43519182278753,37.26200549905252]]],""type"":""Polygon""}","H3 region 8a2a8ad4a4d7fff is feature 1455. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.261386, longitude -80.435371. Its display color is #808080."
1504,8a2a8ac6494ffff,-1,#808080,37.24840968151232,-80.42141645445575,1.429999772279872e-06,"{""coordinates"":[[[-80.42123752579272,37.249029130266514],[-80.42206190017333,37.2488391839927],[-80.42224081758434,37.24821973363971],[-80.42159537884636,37.24779023363149],[-80.42077102025584,37.24798017336242],[-80.4205920846134,37.24859961964433],[-80.42123752579272,37.249029130266514]]],""type"":""Polygon""}","H3 region 8a2a8ac6494ffff is feature 1504. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.248410, longitude -80.421416. Its display color is #808080."
1563,8a2a8ac604effff,-1,#808080,37.22355862234668,-80.45397110164238,1.428671354036528e-06,"{""coordinates"":[[[-80.45379268860158,37.224177878987184],[-80.45461648686828,37.22398778912663],[-80.4547948886715,37.22336853089624],[-80.4541495104292,37.22293936658342],[-80.45332572792223,37.223129449893555],[-80.453147307898,37.22374870406681],[-80.45379268860158,37.224177878987184]]],""type"":""Polygon""}","H3 region 8a2a8ac604effff is feature 1563. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.223559, longitude -80.453971. Its display color is #808080."
1568,8a2a8ac61407fff,-1,#808080,37.210113335314894,-80.43708568099514,1.4280151811097588e-06,"{""coordinates"":[[[-80.43690709821226,37.21073244513258],[-80.43773074492958,37.21054251384181],[-80.4379093164797,37.20992340243087],[-80.4372642595192,37.209494226373316],[-80.4364406285601,37.20968415112077],[-80.43626203880348,37.21030325846896],[-80.43690709821226,37.21073244513258]]],""type"":""Polygon""}","H3 region 8a2a8ac61407fff is feature 1568. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.210113, longitude -80.437086. Its display color is #808080."
1587,8a2a8ac60407fff,-1,#808080,37.22646488016234,-80.45390283334002,1.4288199326075256e-06,"{""coordinates"":[[[-80.45372440864789,37.227084163925056],[-80.45454825693008,37.226894065235115],[-80.45472667038327,37.226274779882345],[-80.4540812537776,37.22584559727675],[-80.45325742125706,37.226035689415966],[-80.4530789895807,37.22665497071139],[-80.45372440864789,37.227084163925056]]],""type"":""Polygon""}","H3 region 8a2a8ac60407fff is feature 1587. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.226465, longitude -80.453903. Its display color is #808080."
1588,8a2a8ac66197fff,-1,#808080,37.24372030449727,-80.46431695795881,1.429682614716513e-06,"{""coordinates"":[[[-80.46413860484,37.244339762635384],[-80.46496269989127,37.244149537432804],[-80.46514104176394,37.24353007770627],[-80.46449530682445,37.24310084723667],[-80.46367122754161,37.24329106588308],[-80.46349286743002,37.24391052155515],[-80.46413860484,37.244339762635384]]],""type"":""Polygon""}","H3 region 8a2a8ac66197fff is feature 1588. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.243720, longitude -80.464317. Its display color is #808080."
1592,8a2a8ad5b277fff,-1,#808080,37.24887106308891,-80.47206659520701,1.42993171202384e-06,"{""coordinates"":[[[-80.47188832386065,37.249490578997325],[-80.4727124710022,37.249300284232625],[-80.47289073110072,37.24868076673738],[-80.47224486230266,37.24825154805857],[-80.47142073092957,37.24844183626395],[-80.47124245258625,37.24906134970738],[-80.47188832386065,37.249490578997325]]],""type"":""Polygon""}","H3 region 8a2a8ad5b277fff is feature 1592. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.248871, longitude -80.472067. Its display color is #808080."
1594,8a2a8ac600cffff,-1,#808080,37.22107537270499,-80.44468955592849,1.4285613124238877e-06,"{""coordinates"":[[[-80.44451103138535,37.221694594598254],[-80.44533483026382,37.22150457621643],[-80.44551334356973,37.22088535273117],[-80.4448680762141,37.220456151688175],[-80.44404429309776,37.2206461635229],[-80.4438657615751,37.22126538294762],[-80.44451103138535,37.221694594598254]]],""type"":""Polygon""}","H3 region 8a2a8ac600cffff is feature 1594. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.221075, longitude -80.444690. Its display color is #808080."
1596,8a2a8ac66187fff,-1,#808080,37.24348128184286,-80.46284714099423,1.4296730737683395e-06,"{""coordinates"":[[[-80.46266876963648,37.244100735926175],[-80.46349286743002,37.24391052155515],[-80.46367122754161,37.24329106588308],[-80.46302550809823,37.24286182863692],[-80.46220142607362,37.24305203645225],[-80.46202304772366,37.24367148806933],[-80.46266876963648,37.244100735926175]]],""type"":""Polygon""}","H3 region 8a2a8ac66187fff is feature 1596. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.243481, longitude -80.462847. Its display color is #808080."
1600,8a2a8ac660c7fff,-1,#808080,37.238477014935654,-80.46198028408443,1.4294189500039245e-06,"{""coordinates"":[[[-80.46180191997857,37.23909642112181],[-80.46262593619245,37.23890622869737],[-80.46280428905445,37.23828682092251],[-80.46215864393707,37.23785760962698],[-80.46133464348921,37.23804779549662],[-80.46115627239288,37.23866719921646],[-80.46180191997857,37.23909642112181]]],""type"":""Polygon""}","H3 region 8a2a8ac660c7fff is feature 1600. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.238477, longitude -80.461980. Its display color is #808080."
1628,8a2a8a89281ffff,-1,#808080,37.215598737014325,-80.39320838605394,1.428373894334627e-06,"{""coordinates"":[[[-80.39302921251578,37.21621784356782],[-80.39385315608617,37.216028195143615],[-80.39403231838524,37.21540908698625],[-80.3933875553135,37.21497963133272],[-80.3925636275239,37.21516927322708],[-80.39238444702546,37.21578837730469],[-80.39302921251578,37.21621784356782]]],""type"":""Polygon""}","H3 region 8a2a8a89281ffff is feature 1628. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.215599, longitude -80.393208. Its display color is #808080."
1645,8a2a8ac66087fff,-1,#808080,37.24081330129602,-80.46438462166734,1.4295339510778087e-06,"{""coordinates"":[[[-80.46420628019193,37.24143273231807],[-80.46503032519733,37.24124251595313],[-80.46520865542801,37.24062308334283],[-80.46456295889017,37.2401938711516],[-80.46373892965129,37.24038408096068],[-80.46356058118387,37.24100350951672],[-80.46420628019193,37.24143273231807]]],""type"":""Polygon""}","H3 region 8a2a8ac66087fff is feature 1645. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.240813, longitude -80.464385. Its display color is #808080."
1861,8a2a8ac668f7fff,-1,#808080,37.24519297771629,-80.45543004494465,1.4297740104553452e-06,"{""coordinates"":[[[-80.45525157074263,37.24581243863093],[-80.45607573228358,37.24562226958896],[-80.45625419523802,37.24500280708374],[-80.45560851488946,37.244573517678305],[-80.45478436912177,37.244763680166784],[-80.45460588792957,37.24538313861407],[-80.45525157074263,37.24581243863093]]],""type"":""Polygon""}","H3 region 8a2a8ac668f7fff is feature 1861. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.245193, longitude -80.455430. Its display color is #808080."
1864,8a2a8ac66ad7fff,-1,#808080,37.23704253339034,-80.45316258562538,1.4293616615336394e-06,"{""coordinates"":[[[-80.4529841121217,37.23766191523619],[-80.45380814475726,37.237471787785545],[-80.45398660701699,37.236852404348966],[-80.45334105487233,37.2364231524212],[-80.45251703800568,37.236613273320046],[-80.45233855751495,37.237232652698346],[-80.4529841121217,37.23766191523619]]],""type"":""Polygon""}","H3 region 8a2a8ac66ad7fff is feature 1864. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.237043, longitude -80.453163. Its display color is #808080."
1865,8a2a8a8967a7fff,-1,#808080,37.22689404252308,-80.3968620587594,1.428944345150914e-06,"{""coordinates"":[[[-80.39668289071396,37.22751325936258],[-80.39750701059437,37.22732354991934],[-80.39768616739573,37.226704331476256],[-80.39704122252571,37.2262748265554],[-80.39621711843192,37.22646452946629],[-80.39603794342173,37.227083743830285],[-80.39668289071396,37.22751325936258]]],""type"":""Polygon""}","H3 region 8a2a8a8967a7fff is feature 1865. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.226894, longitude -80.396862. Its display color is #808080."
1869,8a2a8a892817fff,-1,#808080,37.21664731122291,-80.39367398897946,1.4284266211804225e-06,"{""coordinates"":[[[-80.39349481759415,37.21726642817407],[-80.39431877694578,37.21707677321979],[-80.39449793709157,37.216457654664794],[-80.39385315608617,37.216028195143615],[-80.39302921251578,37.21621784356782],[-80.39285003416975,37.216836958043146],[-80.39349481759415,37.21726642817407]]],""type"":""Polygon""}","H3 region 8a2a8a892817fff is feature 1869. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.216647, longitude -80.393674. Its display color is #808080."
1879,8a2a8ac648b7fff,-1,#808080,37.249846738538245,-80.43023552366446,1.4300573599319176e-06,"{""coordinates"":[[[-80.43005670440196,37.25046621170946],[-80.43088106250043,37.25027620041548],[-80.43105987051105,37.24965672564749],[-80.43041433865815,37.24922726624118],[-80.42958999634688,37.24941727098923],[-80.42941117010149,37.25003674168942],[-80.43005670440196,37.25046621170946]]],""type"":""Polygon""}","H3 region 8a2a8ac648b7fff is feature 1879. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.249847, longitude -80.430236. Its display color is #808080."
1908,8a2a8ad4ac0ffff,-1,#808080,37.268433427270196,-80.42486892727582,1.4310170683929939e-06,"{""coordinates"":[[[-80.4246899691476,37.26905306754149],[-80.42551467030198,37.26886303373793],[-80.42569361716912,37.268243391867685],[-80.42504788112956,37.2678137878719],[-80.4242231957769,37.268003815129035],[-80.42404423066228,37.26862345292827],[-80.4246899691476,37.26905306754149]]],""type"":""Polygon""}","H3 region 8a2a8ad4ac0ffff is feature 1908. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.268433, longitude -80.424869. Its display color is #808080."
1949,8a2a8ac66547fff,-1,#808080,37.24314961606502,-80.46678918757807,1.4296489549286104e-06,"{""coordinates"":[[[-80.46661086873884,37.24376907192124],[-80.46743494253464,37.243578831612645],[-80.46761325012824,37.24295937416862],[-80.46696750216537,37.24253016108655],[-80.46614344413656,37.24272039483824],[-80.46596511830383,37.24333984822879],[-80.46661086873884,37.24376907192124]]],""type"":""Polygon""}","H3 region 8a2a8ac66547fff is feature 1949. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.243150, longitude -80.466789. Its display color is #808080."
1964,8a2a8ac605b7fff,-1,#808080,37.22984943348911,-80.45677327556596,1.4289876239772332e-06,"{""coordinates"":[[[-80.45659487567345,37.23046875248677],[-80.45741876850867,37.230278623317965],[-80.4575971571609,37.22965930273077],[-80.45695167120455,37.22923011536873],[-80.45612779413193,37.22942023798547],[-80.45594938725324,37.230039554516196],[-80.45659487567345,37.23046875248677]]],""type"":""Polygon""}","H3 region 8a2a8ac605b7fff is feature 1964. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.229849, longitude -80.456773. Its display color is #808080."
1970,8a2a8a89218ffff,-1,#808080,37.21203445347207,-80.4011607067888,1.4281776988282055e-06,"{""coordinates"":[[[-80.40098164987128,37.21265353658403],[-80.4018054957378,37.21246384507131],[-80.40198454141857,37.21184476035752],[-80.4013397594317,37.21141537123284],[-80.40051592934023,37.21160505621359],[-80.40033686546074,37.212224136850864],[-80.40098164987128,37.21265353658403]]],""type"":""Polygon""}","H3 region 8a2a8a89218ffff is feature 1970. It belongs to DBSCAN cluster -1. Its centroid is latitude 37.212034, longitude -80.401161. Its display color is #808080."
